incident_id,incident_type,severity,confidence,first_frame,last_frame,Latitude,Longitude,Road_Segment,Location,Location_Source,Timestamp,Bus_ID,Action_Required,Status,Cluster_ID,Priority_Score
INC-POT-262,POTHOLE / ROAD DEFECT,CRITICAL,0.74,666,666,26.729536,83.408601,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.729536, 83.408601 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:18,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-041,98
INC-POT-263,POTHOLE / ROAD DEFECT,CRITICAL,0.79,675,675,26.728271,83.41008,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.728271, 83.410080 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:18,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-042,98
INC-POT-264,POTHOLE / ROAD DEFECT,CRITICAL,0.77,675,675,26.728271,83.41008,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.728271, 83.410080 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:18,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-042,98
INC-POT-265,POTHOLE / ROAD DEFECT,CRITICAL,0.77,675,675,26.728271,83.41008,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.728271, 83.410080 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:18,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-042,98
INC-POT-266,POTHOLE / ROAD DEFECT,CRITICAL,0.77,675,675,26.728271,83.41008,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.728271, 83.410080 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:18,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-042,98
INC-POT-267,POTHOLE / ROAD DEFECT,CRITICAL,0.74,684,684,26.727046,83.411513,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.727046, 83.411513 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:19,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-043,98
INC-POT-268,POTHOLE / ROAD DEFECT,CRITICAL,0.79,684,684,26.727046,83.411513,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.727046, 83.411513 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:19,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-043,98
INC-POT-269,POTHOLE / ROAD DEFECT,CRITICAL,0.77,684,684,26.727046,83.411513,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.727046, 83.411513 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:19,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-043,98
INC-POT-270,POTHOLE / ROAD DEFECT,CRITICAL,0.74,684,684,26.727046,83.411513,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.727046, 83.411513 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:19,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-043,98
INC-POT-271,POTHOLE / ROAD DEFECT,CRITICAL,0.85,693,693,26.725888,83.412868,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.725888, 83.412868 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:19,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-044,98
INC-POT-272,POTHOLE / ROAD DEFECT,CRITICAL,0.79,693,693,26.725888,83.412868,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.725888, 83.412868 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:19,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-044,98
INC-POT-273,POTHOLE / ROAD DEFECT,CRITICAL,0.75,693,693,26.725888,83.412868,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.725888, 83.412868 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:19,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-044,98
INC-POT-274,POTHOLE / ROAD DEFECT,CRITICAL,0.75,693,693,26.725888,83.412868,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.725888, 83.412868 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:19,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-044,98
INC-POT-275,POTHOLE / ROAD DEFECT,CRITICAL,0.75,702,702,26.724823,83.414114,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.724823, 83.414114 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:20,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-045,98
INC-POT-276,POTHOLE / ROAD DEFECT,CRITICAL,0.74,702,702,26.724823,83.414114,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.724823, 83.414114 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:20,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-045,98
INC-POT-277,POTHOLE / ROAD DEFECT,CRITICAL,0.74,702,702,26.724823,83.414114,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.724823, 83.414114 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:20,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-045,98
INC-POT-278,POTHOLE / ROAD DEFECT,CRITICAL,0.76,702,702,26.724823,83.414114,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.724823, 83.414114 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:20,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-045,98
INC-POT-279,POTHOLE / ROAD DEFECT,CRITICAL,0.77,711,711,26.723874,83.415223,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.723874, 83.415223 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:20,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-046,98
INC-POT-280,POTHOLE / ROAD DEFECT,CRITICAL,0.89,711,711,26.723874,83.415223,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.723874, 83.415223 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:20,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-046,98
INC-POT-281,POTHOLE / ROAD DEFECT,CRITICAL,0.76,711,711,26.723874,83.415223,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.723874, 83.415223 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:20,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-046,98
INC-POT-282,POTHOLE / ROAD DEFECT,CRITICAL,0.74,711,711,26.723874,83.415223,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.723874, 83.415223 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:20,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-046,98
INC-POT-283,POTHOLE / ROAD DEFECT,CRITICAL,0.75,720,720,26.723063,83.416172,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.723063, 83.416172 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:20,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-047,98
INC-POT-284,POTHOLE / ROAD DEFECT,CRITICAL,0.76,720,720,26.723063,83.416172,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.723063, 83.416172 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:20,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-047,98
INC-POT-285,POTHOLE / ROAD DEFECT,CRITICAL,0.74,720,720,26.723063,83.416172,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.723063, 83.416172 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:20,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-047,98
INC-POT-286,POTHOLE / ROAD DEFECT,CRITICAL,0.74,720,720,26.723063,83.416172,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.723063, 83.416172 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:20,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-047,98
INC-POT-287,POTHOLE / ROAD DEFECT,CRITICAL,0.79,729,729,26.722407,83.416939,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.722407, 83.416939 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:21,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-048,98
INC-POT-288,POTHOLE / ROAD DEFECT,CRITICAL,0.74,729,729,26.722407,83.416939,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.722407, 83.416939 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:21,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-048,98
INC-POT-289,POTHOLE / ROAD DEFECT,CRITICAL,0.74,729,729,26.722407,83.416939,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.722407, 83.416939 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:21,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-048,98
INC-POT-290,POTHOLE / ROAD DEFECT,CRITICAL,0.74,729,729,26.722407,83.416939,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.722407, 83.416939 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:21,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-048,98
INC-POT-291,POTHOLE / ROAD DEFECT,CRITICAL,0.82,738,738,26.721922,83.417507,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.721922, 83.417507 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:21,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-048,98
INC-POT-292,POTHOLE / ROAD DEFECT,CRITICAL,0.75,738,738,26.721922,83.417507,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.721922, 83.417507 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:21,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-048,98
INC-POT-293,POTHOLE / ROAD DEFECT,CRITICAL,0.74,738,738,26.721922,83.417507,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.721922, 83.417507 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:21,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-048,98
INC-POT-294,POTHOLE / ROAD DEFECT,CRITICAL,0.74,738,738,26.721922,83.417507,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.721922, 83.417507 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:21,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-048,98
INC-POT-295,POTHOLE / ROAD DEFECT,CRITICAL,0.79,747,747,26.721618,83.417863,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.721618, 83.417863 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:22,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-049,98
INC-POT-296,POTHOLE / ROAD DEFECT,CRITICAL,0.74,747,747,26.721618,83.417863,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.721618, 83.417863 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:22,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-049,98
INC-POT-297,POTHOLE / ROAD DEFECT,CRITICAL,0.74,747,747,26.721618,83.417863,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.721618, 83.417863 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:22,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-049,98
INC-POT-298,POTHOLE / ROAD DEFECT,CRITICAL,0.74,747,747,26.721618,83.417863,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.721618, 83.417863 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:22,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-049,98
INC-POT-299,POTHOLE / ROAD DEFECT,CRITICAL,0.76,756,756,26.721501,83.417999,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.721501, 83.417999 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:22,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-049,98
INC-POT-300,POTHOLE / ROAD DEFECT,CRITICAL,0.75,756,756,26.721501,83.417999,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.721501, 83.417999 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:22,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-049,98
INC-POT-301,POTHOLE / ROAD DEFECT,CRITICAL,0.77,756,756,26.721501,83.417999,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.721501, 83.417999 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:22,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-049,98
INC-POT-302,POTHOLE / ROAD DEFECT,CRITICAL,0.75,756,756,26.721501,83.417999,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.721501, 83.417999 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:22,UPSRTC-UP53-8821,Immediate Asphalt Cold-Mix Patching (PWD),DISPATCHED,CLUST-049,98
INC-WAT-303,WATERLOGGING HAZARD,CRITICAL,0.05,18,18,26.758649,83.369817,Gorakhpur Railway Station -> Golghar Commercial Center,"26.758649, 83.369817 (Gorakhpur Railway Station -> Golghar Commercial Center)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:20:43,UPSRTC-UP53-8821,Stormwater Drain Clearance & Suction Pump Dispatch,ACTION_REQUIRED,CLUST-001,98
INC-WAT-304,WATERLOGGING HAZARD,CRITICAL,0.06,27,27,26.758464,83.369962,Gorakhpur Railway Station -> Golghar Commercial Center,"26.758464, 83.369962 (Gorakhpur Railway Station -> Golghar Commercial Center)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:20:44,UPSRTC-UP53-8821,Stormwater Drain Clearance & Suction Pump Dispatch,ACTION_REQUIRED,CLUST-002,98
INC-WAT-305,WATERLOGGING HAZARD,CRITICAL,0.08,162,162,26.752342,83.374733,Gorakhpur Railway Station -> Golghar Commercial Center,"26.752342, 83.374733 (Gorakhpur Railway Station -> Golghar Commercial Center)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:20:52,UPSRTC-UP53-8821,Stormwater Drain Clearance & Suction Pump Dispatch,ACTION_REQUIRED,CLUST-009,98
INC-WAT-306,WATERLOGGING HAZARD,CRITICAL,0.1,450,450,26.742998,83.389753,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.742998, 83.389753 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:07,UPSRTC-UP53-8821,Stormwater Drain Clearance & Suction Pump Dispatch,ACTION_REQUIRED,CLUST-025,98
INC-WAT-307,WATERLOGGING HAZARD,CRITICAL,0.11,459,459,26.742543,83.390606,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.742543, 83.390606 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:08,UPSRTC-UP53-8821,Stormwater Drain Clearance & Suction Pump Dispatch,ACTION_REQUIRED,CLUST-026,98
INC-WAT-308,WATERLOGGING HAZARD,CRITICAL,0.09,468,468,26.742072,83.39149,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.742072, 83.391490 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:08,UPSRTC-UP53-8821,Stormwater Drain Clearance & Suction Pump Dispatch,ACTION_REQUIRED,CLUST-027,98
INC-WAT-309,WATERLOGGING HAZARD,CRITICAL,0.06,477,477,26.741594,83.392386,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.741594, 83.392386 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:09,UPSRTC-UP53-8821,Stormwater Drain Clearance & Suction Pump Dispatch,ACTION_REQUIRED,CLUST-028,98
INC-WAT-310,WATERLOGGING HAZARD,CRITICAL,0.06,513,513,26.739833,83.395688,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.739833, 83.395688 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:10,UPSRTC-UP53-8821,Stormwater Drain Clearance & Suction Pump Dispatch,ACTION_REQUIRED,CLUST-030,98
INC-WAT-311,WATERLOGGING HAZARD,CRITICAL,0.09,522,522,26.739479,83.396351,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.739479, 83.396351 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:11,UPSRTC-UP53-8821,Stormwater Drain Clearance & Suction Pump Dispatch,ACTION_REQUIRED,CLUST-031,98
INC-WAT-312,WATERLOGGING HAZARD,CRITICAL,0.07,531,531,26.739177,83.396918,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.739177, 83.396918 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:11,UPSRTC-UP53-8821,Stormwater Drain Clearance & Suction Pump Dispatch,ACTION_REQUIRED,CLUST-031,98
INC-WAT-313,WATERLOGGING HAZARD,CRITICAL,0.12,540,540,26.738934,83.397375,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.738934, 83.397375 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:12,UPSRTC-UP53-8821,Stormwater Drain Clearance & Suction Pump Dispatch,ACTION_REQUIRED,CLUST-032,98
INC-WAT-314,WATERLOGGING HAZARD,CRITICAL,0.13,549,549,26.738754,83.397712,Civil Lines / Commissioner Office -> Mohaddipur Chauraha,"26.738754, 83.397712 (Civil Lines / Commissioner Office -> Mohaddipur Chauraha)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:12,UPSRTC-UP53-8821,Stormwater Drain Clearance & Suction Pump Dispatch,ACTION_REQUIRED,CLUST-032,98
INC-WAT-315,WATERLOGGING HAZARD,CRITICAL,0.05,648,648,26.732071,83.405636,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.732071, 83.405636 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:17,UPSRTC-UP53-8821,Stormwater Drain Clearance & Suction Pump Dispatch,ACTION_REQUIRED,CLUST-039,98
INC-WAT-316,WATERLOGGING HAZARD,CRITICAL,0.07,657,657,26.730812,83.407109,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.730812, 83.407109 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:17,UPSRTC-UP53-8821,Stormwater Drain Clearance & Suction Pump Dispatch,ACTION_REQUIRED,CLUST-040,98
INC-WAT-317,WATERLOGGING HAZARD,CRITICAL,0.07,666,666,26.729536,83.408601,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.729536, 83.408601 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:18,UPSRTC-UP53-8821,Stormwater Drain Clearance & Suction Pump Dispatch,ACTION_REQUIRED,CLUST-041,98
INC-WAT-318,WATERLOGGING HAZARD,CRITICAL,0.06,675,675,26.728271,83.41008,Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop,"26.728271, 83.410080 (Mohaddipur Chauraha -> AIIMS Gorakhpur Transit Stop)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:21:18,UPSRTC-UP53-8821,Stormwater Drain Clearance & Suction Pump Dispatch,ACTION_REQUIRED,CLUST-042,98
INC-INFRA-319,FADED / MISSING ZEBRA CROSSING,CRITICAL,0.88,9,9,26.758762,83.36973,Gorakhpur Railway Station -> Golghar Commercial Center,"26.758762, 83.369730 (Gorakhpur Railway Station -> Golghar Commercial Center)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:20:42,UPSRTC-UP53-8821,Urgent Thermoplastic Paint Repainting Required (PWD),WORK_ORDER_GENERATED,CLUST-001,98
INC-INFRA-320,FADED / MISSING ZEBRA CROSSING,CRITICAL,0.88,18,18,26.758649,83.369817,Gorakhpur Railway Station -> Golghar Commercial Center,"26.758649, 83.369817 (Gorakhpur Railway Station -> Golghar Commercial Center)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:20:43,UPSRTC-UP53-8821,Urgent Thermoplastic Paint Repainting Required (PWD),WORK_ORDER_GENERATED,CLUST-001,98
INC-INFRA-321,FADED / MISSING ZEBRA CROSSING,CRITICAL,0.88,27,27,26.758464,83.369962,Gorakhpur Railway Station -> Golghar Commercial Center,"26.758464, 83.369962 (Gorakhpur Railway Station -> Golghar Commercial Center)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:20:44,UPSRTC-UP53-8821,Urgent Thermoplastic Paint Repainting Required (PWD),WORK_ORDER_GENERATED,CLUST-002,98
INC-INFRA-322,FADED / MISSING ZEBRA CROSSING,CRITICAL,0.88,36,36,26.758211,83.370159,Gorakhpur Railway Station -> Golghar Commercial Center,"26.758211, 83.370159 (Gorakhpur Railway Station -> Golghar Commercial Center)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:20:44,UPSRTC-UP53-8821,Urgent Thermoplastic Paint Repainting Required (PWD),WORK_ORDER_GENERATED,CLUST-002,98
INC-INFRA-323,FADED / MISSING ZEBRA CROSSING,CRITICAL,0.88,45,45,26.757895,83.370406,Gorakhpur Railway Station -> Golghar Commercial Center,"26.757895, 83.370406 (Gorakhpur Railway Station -> Golghar Commercial Center)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:20:45,UPSRTC-UP53-8821,Urgent Thermoplastic Paint Repainting Required (PWD),WORK_ORDER_GENERATED,CLUST-002,98
INC-INFRA-324,FADED / MISSING ZEBRA CROSSING,CRITICAL,0.88,54,54,26.757523,83.370695,Gorakhpur Railway Station -> Golghar Commercial Center,"26.757523, 83.370695 (Gorakhpur Railway Station -> Golghar Commercial Center)",BUS_OBU_SYNCHRONIZED_GPS,2026-09-14 09:20:45,UPSRTC-UP53-8821,Urgent Thermoplastic Paint Repainting Required (PWD),WORK_ORDER_GENERATED,CLUST-003,98
